id,gen,sp,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
564679,Tinamus,tao,Grey Tinamou,Dante Buzzetti,Brazil,"Parque Estadual Chandless,Santa Rosa do Purus,Acre",-9.4571,-70.4332,265,song,,,field recording,//xeno-canto.org/564679,https://xeno-canto.org/564679/download,XC564679-Tinamus tao DCB 626-3e.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:06,19:53,2008-08-04,2020-06-03,[],"DCB 626-3e, two individuals singing",no,no,no,,,no,,,44100
557622,Tinamus,tao,Grey Tinamou,Dante Buzzetti,Brazil,"Parque Estadual Chandless,Santa Rosa do Purus,Acre",-9.4571,-70.4332,265,song,,,field recording,//xeno-canto.org/557622,https://xeno-canto.org/557622/download,XC557622-Tinamus tao DCB 625-18a.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:48,18:53,2008-08-04,2020-05-12,[],"DCB 625-18a, two or three individuals singing.",no,no,no,,,no,,,44100
557618,Tinamus,tao,Grey Tinamou,Dante Buzzetti,Brazil,"Parque Estadual Chandless,Santa Rosa do Purus,Acre",-9.4571,-70.4332,265,song,,,field recording,//xeno-canto.org/557618,https://xeno-canto.org/557618/download,XC557618-Tinamus tao DCB 625-16d.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:20,18:45,2008-08-04,2020-05-12,[],DCB 625-16d,no,no,no,,,no,,,44100
537901,Tinamus,tao,Grey Tinamou,Fernando Igor de Godoy,Brazil,"Purus River, Boca do Acre, State of Amazonas",-8.7512,-68.9938,150,song,,,field recording,//xeno-canto.org/537901,https://xeno-canto.org/537901/download,XC537901-2261 Tinamus tao (song)UPA2_SMacapa_MUrbano_AC_260717FIG.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:27,07:00,2017-07-26,2020-03-24,[],FCF02261 - Fonoteca Casa da Floresta.,no,no,no,,,no,,,44100
537897,Tinamus,tao,Grey Tinamou,Fernando Igor de Godoy,Brazil,"Purus River, Boca do Acre, State of Amazonas",-8.7512,-68.9938,150,song,,,field recording,//xeno-canto.org/537897,https://xeno-canto.org/537897/download,XC537897-2260 Tinamus tao (song)_UPA2_SMacapa_MUrbano_AC_260717FIG.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:21,07:00,2017-07-26,2020-03-24,[],FCF02260 - Fonoteca Casa da Floresta.,no,no,no,,,no,,,44100
497975,Tinamus,tao,Grey Tinamou,Dante Buzzetti,Brazil,"Parque Estadual Chandless,Santa Rosa do Purus,Acre",-9.4462,-70.4362,260,song,,,field recording,//xeno-canto.org/497975,https://xeno-canto.org/497975/download,XC497975-Tinamus tao DCB 622-3Ac.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:05,6:23,2008-08-03,2019-09-19,[],DCB 622-3Ac,no,no,no,,,no,,,44100
157425,Tinamus,tao,Grey Tinamou,Cid Espínola,Brazil,"Santo Antônio do Leverger, Mato Grosso",-15.8555,-56.0704,150,song,,,field recording,//xeno-canto.org/157425,https://xeno-canto.org/157425/download,XC157425-1210_181722_Tinamus_tao_Santo_Antonio_do_Leverger.mp3,//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:12,18:17,2013-12-10,2013-12-11,[],,unknown,unknown,yes,,,no,,,48000
91214,Tinamus,tao,Grey Tinamou,Bradley Davis,Brazil,"Tapajos National Forest, Bacia 363, Santarem",-3.2939,-54.9978,?,"song, tremolo song",,,field recording,//xeno-canto.org/91214,https://xeno-canto.org/91214/download,B363-2-150_26-01-2011_Tinamus_taoBD.mp3,//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:21,06:50,2011-01-26,2011-12-06,"['Hylophylax naevius', 'Mitu tuberosum', 'Lipaugus vociferans']",,unknown,unknown,unknown,,,no,,,44100
483178,Tinamus,tao,Grey Tinamou,GABRIEL LEITE,Brazil,"Novo Progresso, State of Pará",-9.28,-55.8315,260,song,,,field recording,//xeno-canto.org/483178,https://xeno-canto.org/483178/download,XC483178-Tinamus tao_Rio Azul_1032.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:03,07:30,2019-06-18,2019-06-24,[],,no,no,no,,,no,,,48000
427686,Tinamus,tao,Grey Tinamou,Caio Brito,Brazil,"Sítio do Seu Esdras - M. Direita, Porto Velho-RO, Rondônia",-8.97171,-63.866179,90,canto,,,field recording,//xeno-canto.org/427686,https://xeno-canto.org/427686/download,XC427686-Tinamus tao -Caio Brito-(Porto Velho-RO)-BRITO424.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:58,10:10,2013-12-14,2018-07-23,[],"habitat:Amazônia - Terra Firme;
recorder:Sony;
microphone:Sennheiser ME-066;
volume setting:automático;
weather:Nublado;",unknown,unknown,unknown,,,no,,,44100
395760,Tinamus,tao,Grey Tinamou,GABRIEL LEITE,Brazil,Reserva Biologica do Gurupi,-3.8141,-46.8045,190,song,,,field recording,//xeno-canto.org/395760,https://xeno-canto.org/395760/download,XC395760-Tinamus tao_Gurupi_1092.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:07,06:00,2017-12-09,2017-12-11,[],,no,no,no,,,no,,,48000
345458,Tinamus,tao,Grey Tinamou,Sidnei Dantas,Brazil,Tapajós National Forest,-3.4834,-54.9167,170,call,,,field recording,//xeno-canto.org/345458,https://xeno-canto.org/345458/download,XC345458-Ttao.WAV (online-audio-converter.com).mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:43,06:30,2016-11-30,2016-12-07,"['Trogon rufus', 'Myiornis ecaudatus', 'Attila spadiceus', 'Amazona farinosa', 'Ramphastos vitellinus', 'Querula purpurata', 'Hylopezus whittakeri', 'Pachysylvia hypoxantha', 'Automolus paraensis']","Terra firme forest, at the observation tower in km 67 of the Flona.",no,no,no,,,no,,,44100
330075,Tinamus,tao,Grey Tinamou,Rodrigo Dela Rosa,Brazil,"Sinop, Mato Grosso",-11.7523,-55.6349,360,song,,,field recording,//xeno-canto.org/330075,https://xeno-canto.org/330075/download,XC330075-Tinamus tao.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:07,09:00,2016-08-01,2016-08-04,[],,no,no,no,,,no,,,48000
174540,Tinamus,tao,Grey Tinamou,João Antônio de B. Vitto,Brazil,"Santo Antônio do Leverger, Santo Antônio do Leverger, Mato Grosso",-15.8628,-56.0792,150,song,,,field recording,//xeno-canto.org/174540,https://xeno-canto.org/174540/download,XC174540-AZULONA 2 - SANTO ANTONIO DO LEVERGER - 10-12-13.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,D,0:01,17:30,2013-12-10,2014-04-15,[],,no,no,no,,,no,,,44100
125694,Tinamus,tao,Grey Tinamou,Christian B. Andretti,Brazil,Almeirim/Pará,-1.095,-52.653,?,song,,,field recording,//xeno-canto.org/125694,https://xeno-canto.org/125694/download,XC125694-Tinamus tao.mp3,//creativecommons.org/licenses/by-nc-sa/3.0/,D,0:02,07:00,2008-09-29,2013-03-19,['Vireo olivaceus'],Mata de terra firme.,no,no,no,,,no,,,44100
17677,Tinamus,tao,Grey Tinamou,Sidnei Dantas,Brazil,"Tucuruí dam, right bank of the lake",-4.2326,-49.4117,70,"song, tremulous song",,,field recording,//xeno-canto.org/17677,https://xeno-canto.org/17677/download,Tinamus tao canto tremulado t 8 pt 4 24.11.2006.mp3,//creativecommons.org/licenses/by-nc-nd/2.5/,D,0:19,07:00,2006-11-24,2008-11-20,"['Onychorhynchus coronatus', 'Cyanoloxia rothschildii', 'Glyphorynchus spirurus', 'Isleria hauxwelli']",,unknown,unknown,unknown,,,no,,,22050
755016,Tinamus,tao,Grey Tinamou,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Sinop, Mato Grosso, Estrada Clotilde",-11.586,-55.3988,380,call,uncertain,adult,in the hand,//xeno-canto.org/755016,https://xeno-canto.org/755016/download,XC755016-20-09-2022-17e12-AzulonaB-TASCAN.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,E,0:02,17:12,2022-09-20,2022-10-10,[],,no,no,no,,,no,Tascan,Embutido,48000
345319,Tinamus,tao,Grey Tinamou,Jeremy Minns,Brazil,Serra dos Carajás. Águas Claras,-6.1657,-50.3445,550,song,,,field recording,//xeno-canto.org/345319,https://xeno-canto.org/345319/download,XC345319-TINTAO05.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,E,1:44,06:45,2005-10-26,2016-12-06,"['Lipaugus vociferans', 'Ramphocaenus melanurus']",terra firme forest- two birds vocalizing - for ID see discussion on XC217695 (same bird),no,no,no,,,no,,,44100
125695,Tinamus,tao,Grey Tinamou,Christian B. Andretti,Brazil,Almeirim/Pará,-1.095,-52.653,?,song,,,field recording,//xeno-canto.org/125695,https://xeno-canto.org/125695/download,XC125695-Tinamus tao_2.mp3,//creativecommons.org/licenses/by-nc-sa/3.0/,E,0:01,07:00,2008-09-29,2013-03-19,['Vireo olivaceus'],Mata de Terra firme,no,no,no,,,no,,,44100
666443,Tinamus,solitarius,Solitary Tinamou,Odirlei Vieira da Fonseca,Brazil,"Reserva Biológica do Tinguá, Nova Iguaçu, RJ",-22.5762,-43.4762,750,song,uncertain,uncertain,field recording,//xeno-canto.org/666443,https://xeno-canto.org/666443/download,XC666443-Tinamus_11_01.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:03,06:30,2021-07-28,2021-08-05,[],,no,no,no,,,no,,,48000
591392,Tinamus,solitarius,Solitary Tinamou,Marcos Melo,Brazil,"Núcleo Cabuçu - Parque Estadual Cantareira, Guarulhos, São Paulo",-23.3856,-46.5307,800,song,uncertain,adult,field recording,//xeno-canto.org/591392,https://xeno-canto.org/591392/download,XC591392-Tin solitarius PEC cabuçu 17_09_2020_MMelo.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:15,07:57,2020-09-17,2020-09-27,"['Herpsilochmus rufimarginatus', 'Hylophilus poicilotis', 'Hypoedaleus guttatus', 'Basileuterus culicivorus', 'Saltator similis', 'Dysithamnus mentalis', 'Trichothraupis melanops', 'Myiothlypis leucoblephara', 'Geotrygon montana', 'Tolmomyias sulphurescens', 'Vireo chivi', 'Turdus albicollis']"," I estimate bird was < 10 m of distance of me, but hidden behind at dense shrubs and herbaceous cover of understory. Recorded with cell phone and homemade parabolic.",no,no,no,,,no,,,44100
422786,Tinamus,solitarius,Solitary Tinamou,Fernando Igor de Godoy,Brazil,"RPPN Estação Veracel, Porto Seguro, Bahia",-16.3458,-39.1395,90,song,,,field recording,//xeno-canto.org/422786,https://xeno-canto.org/422786/download,XC422786-2286 Tinamus solitarius (song)EstVeracel_BA_130817_FIG.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:38,07:00,2017-08-13,2018-06-28,[],FCF2286 - Fonoteca Casa da Floresta.,no,no,no,,,no,,,44100
353537,Tinamus,solitarius,Solitary Tinamou,Alexandre Bianco,Brazil,"Maquiné, Rio Grande do Sul",-29.523,-50.2331,180,song,,,field recording,//xeno-canto.org/353537,https://xeno-canto.org/353537/download,"XC353537-Tinamus solitarius (Vieillot, 1819)6.mp3",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:36,06:00,2017-01-02,2017-01-30,[],,no,no,no,,,no,,,48000
353525,Tinamus,solitarius,Solitary Tinamou,Alexandre Bianco,Brazil,"Maquiné, Rio Grande do Sul",-29.523,-50.2331,180,song,,,field recording,//xeno-canto.org/353525,https://xeno-canto.org/353525/download,"XC353525-Tinamus solitarius (Vieillot, 1819).mp3",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:22,19:00,2017-01-01,2017-01-30,[],,no,no,no,,,no,,,48000
144378,Tinamus,solitarius,Solitary Tinamou,Antonio Silveira,Brazil,Serra da Cantareira State Park. São Paulo,-23.4667,-46.6167,900,call,female,,field recording,//xeno-canto.org/144378,https://xeno-canto.org/144378/download,XC144378-Tinamus-solitarius-PECantareira-SP-BR-16-10-99-ASilveira.mp3,//creativecommons.org/licenses/by-nc-sa/3.0/,A,0:41,11:00,1999-10-16,2013-08-05,[],,no,no,no,,,no,,,48000
113213,Tinamus,solitarius,Solitary Tinamou,Eduardo D. Schultz,Brazil,"Ilhabela, São Paulo",-23.8312,-45.3495,190,song,,,field recording,//xeno-canto.org/113213,https://xeno-canto.org/113213/download,XC113213-12090616'.mp3,//creativecommons.org/licenses/by-nc-sa/3.0/,A,2:04,07:30,2012-09-06,2012-11-23,[],It kept like that incessantly for many minutes. Dense primary forest.,no,no,no,,,no,,,44100
85442,Tinamus,solitarius,Solitary Tinamou,Jeremy Minns,Brazil,"Reserva Volta Velha, Itapoá, SC",-26.0834,-48.6334,10,"song, , song b",,,field recording,//xeno-canto.org/85442,https://xeno-canto.org/85442/download,TINSOL06.mp3,//creativecommons.org/licenses/by-nc-sa/3.0/,A,0:41,08:56,2002-12-01,2011-08-03,"['Chiroxiphia caudata', 'Vireo chivi', 'Cichlocolaptes leucophrus']","Coastal forest on white sand. Song 'B', the 'chororocada', is heard at the height of the breeding season.",unknown,unknown,unknown,,,no,,,44100
810505,Tinamus,solitarius,Solitary Tinamou,Nunes D´Acosta,Brazil,"Altamiro de Moura Pacheco State Park, Goianápolis, State of Goiás",-16.5434,-49.1361,800,"call, song","female, male",,field recording,//xeno-canto.org/810505,https://xeno-canto.org/810505/download,XC810505-TASCAM_5481S12.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:18,18:00,2023-06-16,2023-06-23,[],"-16.5434, -49.1361 - Quase no início  da noite - Durante  a procura de um registro do  bacurau-ocelado ( Nyctiphrynus ocellatus) expontaneamente  macho e fêmea vocalizou dentro das profundas e intransponíveis grotas  das serras  do parque.  Em  08 de março de 2007, antes  da barragem do ribeirão João Leite  fechar suas comportas, esta espécie  foi registrada chocando seus ovos no norte do parque, margem direita do  João Leite. ",no,no,no,,,yes,Tascaan-DR 40,sennheiser,48000
795926,Tinamus,solitarius,Solitary Tinamou,Daniel Hinckley,Brazil,"Guarau, Peruibe, Sao Paulo",-24.3701,-47.0226,80,song,,,field recording,//xeno-canto.org/795926,https://xeno-canto.org/795926/download,XC795926-20230425-0711-TinamusSolitarius.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:12,07:11,2023-04-25,2023-04-25,[],Natural song with slight high pass filter for surf noise.,no,no,no,,,yes,Song Meter Mini,,44100
727960,Tinamus,solitarius,Solitary Tinamou,Brian Cox,Brazil,"Reserva Sooretama, Espirito Santo",-19.027,-40.156,80,song,,,field recording,//xeno-canto.org/727960,https://xeno-canto.org/727960/download,XC727960-Solitary_Tinamou_Sooretama_2004_09_10.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:10,00:00,2004-09-10,2022-05-30,[],,yes,yes,unknown,,,no,,,24000
715527,Tinamus,solitarius,Solitary Tinamou,Nunes D´Acosta,Brazil,"Altamiro de Moura Pacheco State Park, Goianápolis, State of Goiás",-16.5662,-49.2128,700,song,uncertain,adult,field recording,//xeno-canto.org/715527,https://xeno-canto.org/715527/download,XC715527-TINAMOUS  SOLITARIUS  Altamiro.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:02,07:00,2008-03-16,2022-04-14,[],"-16.518275, -49.138778   -  Semana  Santa  -  Manhã de Domingo de muita chuva - Indivíduo solitário vocalizando pelas  grotas. Ave  de  extrema  raridade  na área -  Falei   das gravaçoes  e  registros  fotográficos  para o cientista  José Hidasi - Ficamos de marcar uma expedição na área. Com o Professor  Milton  da PUC GOiás  durante  um dia de  campo  dos calouros  de biologia.",yes,yes,no,,,unknown,Tascaan-DR 40,sennheiser,44100
660666,Tinamus,solitarius,Solitary Tinamou,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Goiânia, Goiânia, Goiás",-16.645,-49.2343,700,call,uncertain,uncertain,field recording,//xeno-canto.org/660666,https://xeno-canto.org/660666/download,XC660666-01-07-2021 11e4 ICOGNITA MACUCO.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:04,11:04,2021-07-02,2021-07-03,['Synallaxis scutata'],"In the first second there is a call. Ignore the song of Synallaxis scutata. 

I think it's a Macuco song  (Tinamus solitarius) but for extraordinary affirmations you have to have extraordinary confirmations.

Após confirmação com o proprietário da fazenda que há tempos tem conhecimento do macuco em sua propriedade acredito que realmente tenha gravado essa espécie em Goiânia.",no,no,no,,,no,,,44100
619043,Tinamus,solitarius,Solitary Tinamou,Lia Nahomi Kajiki,Brazil,"Tapiraí, São Paulo",-24.03,-47.3516,440,song,uncertain,adult,field recording,//xeno-canto.org/619043,https://xeno-canto.org/619043/download,XC619043-210122-064256 Tinamus solitarius.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:10,06:30,2021-01-22,2021-02-01,[],"ID 100% certain; Reserva Legado das Águas, Cambuci trail; bird singing from the ground, ca. 4m from mic; Recording and other sightings at: https://ebird.org/checklist/S79714699",yes,yes,yes,,,no,,,48000
613866,Tinamus,solitarius,Solitary Tinamou,Dante Buzzetti,Brazil,"Estação Ecológica de Murici,Murici,Alagoas",-9.2107,-35.8789,560,song,,,field recording,//xeno-canto.org/613866,https://xeno-canto.org/613866/download,XC613866-Tinamus solitarius DCB 748-7.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:05,12:20,2018-03-29,2021-01-09,[],DCB 748-7,no,no,no,,,no,,,44100
595109,Tinamus,solitarius,Solitary Tinamou,Dante Buzzetti,Brazil,"Estação Ecológica de Murici,Murici,Alagoas",-9.2144,-35.8726,600,song,,,field recording,//xeno-canto.org/595109,https://xeno-canto.org/595109/download,XC595109-Tinamus solitarius DCB 741-6.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:19,17:40,2017-11-02,2020-10-14,[],"DCB 741-6, after imitation",no,no,yes,,,no,,,44100
556640,Tinamus,solitarius,Solitary Tinamou,Caio Brito,Brazil,Proximidades da Pousada Oikos,-23.30761,-45.14281,1075,canto,,,field recording,//xeno-canto.org/556640,https://xeno-canto.org/556640/download,"XC556640-Tinamus solitarius - Caio Brito (São Luiz do Paraitinga-SP)_BRITO,3974.mp3",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:04,18:00,2019-11-07,2020-05-10,[],,no,no,no,,,no,,,48000
552958,Tinamus,solitarius,Solitary Tinamou,Rodrigo Dela Rosa,Brazil,"Estrada dos tucanos, Paraibuna, São Paulo",-23.5813,-45.492,800,call,uncertain,uncertain,field recording,//xeno-canto.org/552958,https://xeno-canto.org/552958/download,XC552958-Tinamus solitarius.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:13,08:30,2020-04-28,2020-05-01,['Sclerurus scansor'],Gravado na borda de um grande remanescente de floresta atlântica em floresta secundária em estágio avancado de regeneração.,no,no,no,,,no,,,48000
521946,Tinamus,solitarius,Solitary Tinamou,Dante Buzzetti,Brazil,"Ribeirão Ronca Água,Estação Veracel,Santa Cruz Cabrália,Bahia",-16.362,-39.1705,85,song,,,field recording,//xeno-canto.org/521946,https://xeno-canto.org/521946/download,XC521946-Tinamus solitarius DCB 469-6.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:22,18:30,2004-02-09,2020-01-22,[],DCB 469-6,no,no,no,,,no,,,44100
505069,Tinamus,solitarius,Solitary Tinamou,Ricardo José Mitidieri,Brazil,"Brejal, Bananal, São Paulo",-22.8588,-44.4714,1200,song,uncertain,uncertain,field recording,//xeno-canto.org/505069,https://xeno-canto.org/505069/download,XC505069-STE-017 macuco xc.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:02,17:40,2019-10-29,2019-10-31,[],,no,no,no,,,no,,,44100
422785,Tinamus,solitarius,Solitary Tinamou,Fernando Igor de Godoy,Brazil,"RPPN Estação Veracel, Porto Seguro, Bahia",-16.3458,-39.1395,90,song,,,field recording,//xeno-canto.org/422785,https://xeno-canto.org/422785/download,XC422785-2285 Tinamus solitarius (song)_EstVeracel_BA_130817_FIG.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:41,07:00,2017-08-13,2018-06-28,[],FCF2285 - Fonoteca Casa da Floresta.,no,no,no,,,no,,,44100
326013,Tinamus,solitarius,Solitary Tinamou,Fernando Igor de Godoy,Brazil,"Estação Veracruz, Porto Seguro, BA",-16.3592,-39.1381,70,song,,,field recording,//xeno-canto.org/326013,https://xeno-canto.org/326013/download,XC326013-667. Tinamus solitarius (song)Veracel_PortoSeguroBA181012.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:51,18:00,2012-10-18,2016-07-06,[],FNJV 30040 - Casa da Floresta,no,no,no,,,no,,,48000
287483,Tinamus,solitarius,Solitary Tinamou,Jerome Fischer,Brazil,"Red Trail, Reserva Ecologica Guapiaçu, RJ",-22.3894,-42.7467,900,call,,,field recording,//xeno-canto.org/287483,https://xeno-canto.org/287483/download,"XC287483-Solitary Tinamou, 26.10., song.mp3",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:35,09:30,2015-10-26,2015-10-26,"['Chiroxiphia caudata', 'Hypoedaleus guttatus', 'Procnias nudicollis']",,no,no,no,,,no,,,44100
278337,Tinamus,solitarius,Solitary Tinamou,Roney Souza,Brazil,"Marliéria, Marliéria, Minas Gerais",-19.7114,-42.7367,550,song,,,field recording,//xeno-canto.org/278337,https://xeno-canto.org/278337/download,XC278337-Tinamus noctivagus.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:17,09:00,2015-09-07,2015-09-08,"['Trogon viridis', 'Crypturellus noctivagus']",,no,no,no,,,no,,,44100
278336,Tinamus,solitarius,Solitary Tinamou,Roney Souza,Brazil,"Marliéria, Marliéria, Minas Gerais",-19.7114,-42.7367,550,song,,,field recording,//xeno-canto.org/278336,https://xeno-canto.org/278336/download,XC278336-T solitarius.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:05,09:00,2015-09-07,2015-09-08,[],,no,no,no,,,no,,,44100
277175,Tinamus,solitarius,Solitary Tinamou,João Gava Just,Brazil,"Trilha dos Tropeiros, Siderópolis, Santa Catarina",-28.5531,-49.5895,300,call,,,field recording,//xeno-canto.org/277175,https://xeno-canto.org/277175/download,XC277175-Tinamus_solitarius_30.08.2015_Trilha_dos_Tropeiros.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:03,15:00,2015-08-30,2015-08-31,[],Submontane forest.,no,no,no,,,no,,,44100
246805,Tinamus,solitarius,Solitary Tinamou,Eric DeFonso,Brazil,"Reserva Ecológica de Guapi Açu (REGUA), RJ",-22.4508,-42.7735,30,song,,,field recording,//xeno-canto.org/246805,https://xeno-canto.org/246805/download,XC246805-20140914-0718-BR0281-BR-RJ-REGUA-Solitary Tinamou song amp biggap.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:28,07:18,2014-09-14,2015-05-31,"['Chiroxiphia caudata', 'Procnias nudicollis', 'Ramphastos vitellinus']","Haunting, isolated toots of typical song, with a bit of handling noise. Silence gap spans over 90 seconds. Signal amplified several dB.",no,no,no,,,no,,,48000
